form_id	lexeme_id	root_id	form_raw	form_nfc	form_vocalized	form_unvocalized	form_stripped	form_vocalized_variants	form_unvocalized_variants	pos	finiteness	tense	aspect	mood	person	number	gender	voice	binyan	canonical_cell	is_past_cell	unimorph_tag_raw	is_syncretic	syncretism_group	is_syncretic_unvocalized	syncretism_group_unvocalized	plene_consistent	wiktionary_corroborated	ud_attested	is_attested	is_generated	source_primary	source_ids	confidence	quality_tier	quality_flags
LX-97151a7cb5.FUT.3FPL	LX-97151a7cb5	RT-229e7b0bec	תָּנַחְנָה	תָּנַחְנָה	תָּנַחְנָה	תנחנה	תנחנה			V	FIN	FUT	NA	IND	3	PL	FEM	NA	PAAL	FUT.3FPL	False	V;3;PL;FUT;FEM	True	LX-97151a7cb5:V4	True	LX-97151a7cb5:U5	True		False	True	False	unimorph_heb	heb_voc:27673|heb:26488	0.988	SILVER	
LX-97151a7cb5.IMP.2MSG	LX-97151a7cb5	RT-229e7b0bec	נוּחַ	נוּחַ	נוּחַ	נוח	נוח			V	FIN	NA	NA	IMP	2	SG	MASC	NA	PAAL	IMP.2MSG	False	V;2;SG;IMP;MASC	False		False		True	True	False	True	False	unimorph_heb	heb_voc:27670|heb:26465	0.988	SILVER	WIKT_CORROBORATED
LX-97151a7cb5.IMP.2FSG	LX-97151a7cb5	RT-229e7b0bec	נוּחִי	נוּחִי	נוּחִי	נוחי	נוחי			V	FIN	NA	NA	IMP	2	SG	FEM	NA	PAAL	IMP.2FSG	False	V;2;SG;IMP;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:27669|heb:26467	0.988	SILVER	
LX-97151a7cb5.IMP.2MPL	LX-97151a7cb5	RT-229e7b0bec	נוּחוּ	נוּחוּ	נוּחוּ	נוחו	נוחו			V	FIN	NA	NA	IMP	2	PL	MASC	NA	PAAL	IMP.2MPL	False	V;2;PL;IMP;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:27671|heb:26466	0.988	SILVER	
LX-97151a7cb5.IMP.2FPL	LX-97151a7cb5	RT-229e7b0bec	נַחְנָה	נַחְנָה	נַחְנָה	נחנה	נחנה			V	FIN	NA	NA	IMP	2	PL	FEM	NA	PAAL	IMP.2FPL	False	V;2;PL;IMP;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:27654|heb:26475	0.988	SILVER	
LX-97151a7cb5.NFIN	LX-97151a7cb5	RT-229e7b0bec	לָנוּחַ	לָנוּחַ	לָנוּחַ	לנוח	לנוח			V	NFIN	NA	NA	NA	NA	NA	NA	NA	PAAL	NFIN	False	V;NFIN	False		False		True	True	False	True	False	unimorph_heb	heb_voc:27653|heb:26464	0.988	SILVER	WIKT_CORROBORATED
LX-971f876f7b.PST.1SG	LX-971f876f7b	RT-3954383ddf	יָכֹלְתִּי	יָכֹלְתִּי	יָכֹלְתִּי	יכולתי	יכלתי			V	FIN	PST	NA	IND	1	SG	NA	NA	PAAL	PST.1SG	True	V;1;SG;PST	False		False		True		False	True	False	unimorph_heb	heb_voc:7113|heb:7113	0.96	SILVER	
LX-971f876f7b.PST.2MSG	LX-971f876f7b	RT-3954383ddf	יָכֹלְתָּ	יָכֹלְתָּ	יָכֹלְתָּ	יכולת	יכלת			V	FIN	PST	NA	IND	2	SG	MASC	NA	PAAL	PST.2MSG	True	V;2;SG;PST;MASC	False		True	LX-971f876f7b:U1	True		False	True	False	unimorph_heb	heb_voc:7114|heb:7111	0.96	SILVER	
LX-971f876f7b.PST.2FSG	LX-971f876f7b	RT-3954383ddf	יָכֹלְתְּ	יָכֹלְתְּ	יָכֹלְתְּ	יכולת	יכלת			V	FIN	PST	NA	IND	2	SG	FEM	NA	PAAL	PST.2FSG	True	V;2;SG;PST;FEM	False		True	LX-971f876f7b:U1	True		False	True	False	unimorph_heb	heb_voc:7112|heb:7112	0.96	SILVER	
LX-971f876f7b.PST.3MSG	LX-971f876f7b	RT-3954383ddf	יָכֹל	יָכֹל	יָכֹל	יכול	יכל			V	FIN	PST	NA	IND	3	SG	MASC	NA	PAAL	PST.3MSG	True	V;3;SG;PST;MASC	False		True	LX-971f876f7b:U2	True	True	True	True	False	unimorph_heb	heb_voc:7110|heb:7105	0.96	SILVER	WIKT_CORROBORATED
LX-971f876f7b.PST.3FSG	LX-971f876f7b	RT-3954383ddf	יָכְלָה	יָכְלָה	יָכְלָה	יכלה	יכלה			V	FIN	PST	NA	IND	3	SG	FEM	NA	PAAL	PST.3FSG	True	V;3;SG;PST;FEM	False		False		True		True	True	False	unimorph_heb	heb_voc:7108|heb:7116	0.96	SILVER	
LX-971f876f7b.PST.1PL	LX-971f876f7b	RT-3954383ddf	יָכֹלְנוּ	יָכֹלְנוּ	יָכֹלְנוּ	יכולנו	יכלנו			V	FIN	PST	NA	IND	1	PL	NA	NA	PAAL	PST.1PL	True	V;1;PL;PST	False		False		True		True	True	False	unimorph_heb	heb_voc:7111|heb:7110	0.96	SILVER	
LX-971f876f7b.PST.2MPL	LX-971f876f7b	RT-3954383ddf	יְכָלְתֶּם	יְכָלְתֶּם	יְכָלְתֶּם	יכולתם	יכלתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	PAAL	PST.2MPL	True	V;2;PL;PST;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:7103|heb:7114	0.96	SILVER	
LX-971f876f7b.PST.2FPL	LX-971f876f7b	RT-3954383ddf	יְכָלְתֶּן	יְכָלְתֶּן	יְכָלְתֶּן	יכולתן	יכלתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	PAAL	PST.2FPL	True	V;2;PL;PST;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:7104|heb:7115	0.96	SILVER	
LX-971f876f7b.PST.3PL	LX-971f876f7b	RT-3954383ddf	יָכְלוּ	יָכְלוּ	יָכְלוּ	יכלו	יכלו			V	FIN	PST	NA	IND	3	PL	NA	NA	PAAL	PST.3PL	True	V;3;PL;PST	False		False		True		True	True	False	unimorph_heb	heb_voc:7109|heb:7117	0.96	SILVER	
LX-971f876f7b.PRS.MSG	LX-971f876f7b	RT-3954383ddf	יָכוֹל	יָכוֹל	יָכוֹל	יכול	יכול			V	FIN	PRS	NA	IND	NA	SG	MASC	NA	PAAL	PRS.MSG	False	V;SG;PRS;MASC	False		True	LX-971f876f7b:U2	True	True	True	True	False	unimorph_heb	heb_voc:7115|heb:7106	0.96	SILVER	WIKT_CORROBORATED
LX-971f876f7b.PRS.FSG	LX-971f876f7b	RT-3954383ddf	יְכוֹלָה	יְכוֹלָה	יְכוֹלָה	יכולה	יכולה			V	FIN	PRS	NA	IND	NA	SG	FEM	NA	PAAL	PRS.FSG	False	V;SG;PRS;FEM	False		False		True		True	True	False	unimorph_heb	heb_voc:7106|heb:7107	0.96	SILVER	
LX-971f876f7b.PRS.MPL	LX-971f876f7b	RT-3954383ddf	יְכוֹלִים	יְכוֹלִים	יְכוֹלִים	יכולים	יכולים			V	FIN	PRS	NA	IND	NA	PL	MASC	NA	PAAL	PRS.MPL	False	V;PL;PRS;MASC	False		False		True		True	True	False	unimorph_heb	heb_voc:7105|heb:7109	0.96	SILVER	
LX-971f876f7b.PRS.FPL	LX-971f876f7b	RT-3954383ddf	יְכוֹלוֹת	יְכוֹלוֹת	יְכוֹלוֹת	יכולות	יכולות			V	FIN	PRS	NA	IND	NA	PL	FEM	NA	PAAL	PRS.FPL	False	V;PL;PRS;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:7107|heb:7108	0.96	SILVER	
LX-971f876f7b.FUT.1SG	LX-971f876f7b	RT-3954383ddf	אוּכַל	אוּכַל	אוּכַל	אוכל	אוכל			V	FIN	FUT	NA	IND	1	SG	NA	NA	PAAL	FUT.1SG	False	V;1;SG;FUT	False		False		True		True	True	False	unimorph_heb	heb_voc:7102|heb:7102	0.96	SILVER	
LX-971f876f7b.FUT.2MSG	LX-971f876f7b	RT-3954383ddf	תּוּכַל	תּוּכַל	תּוּכַל	תוכל	תוכל			V	FIN	FUT	NA	IND	2	SG	MASC	NA	PAAL	FUT.2MSG	False	V;2;SG;FUT;MASC	True	LX-971f876f7b:V1	True	LX-971f876f7b:U3	True		True	True	False	unimorph_heb	heb_voc:7122|heb:7120	0.96	SILVER	
LX-971f876f7b.FUT.2FSG	LX-971f876f7b	RT-3954383ddf	תּוּכְלִי	תּוּכְלִי	תּוּכְלִי	תוכלי	תוכלי			V	FIN	FUT	NA	IND	2	SG	FEM	NA	PAAL	FUT.2FSG	False	V;2;SG;FUT;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:7120|heb:7123	0.96	SILVER	
LX-971f876f7b.FUT.3MSG	LX-971f876f7b	RT-3954383ddf	יוּכַל	יוּכַל	יוּכַל	יוכל	יוכל			V	FIN	FUT	NA	IND	3	SG	MASC	NA	PAAL	FUT.3MSG	False	V;3;SG;FUT;MASC	False		False		True	True	True	True	False	unimorph_heb	heb_voc:7117|heb:7103	0.96	SILVER	WIKT_CORROBORATED
LX-971f876f7b.FUT.3FSG	LX-971f876f7b	RT-3954383ddf	תּוּכַל	תּוּכַל	תּוּכַל	תוכל	תוכל			V	FIN	FUT	NA	IND	3	SG	FEM	NA	PAAL	FUT.3FSG	False	V;3;SG;FUT;FEM	True	LX-971f876f7b:V1	True	LX-971f876f7b:U3	True		True	True	False	unimorph_heb	heb_voc:7123|heb:7121	0.96	SILVER	
LX-971f876f7b.FUT.1PL	LX-971f876f7b	RT-3954383ddf	נוּכַל	נוּכַל	נוּכַל	נוכל	נוכל			V	FIN	FUT	NA	IND	1	PL	NA	NA	PAAL	FUT.1PL	False	V;1;PL;FUT	False		False		True		True	True	False	unimorph_heb	heb_voc:7119|heb:7119	0.96	SILVER	
LX-971f876f7b.FUT.2MPL	LX-971f876f7b	RT-3954383ddf	תּוּכְלוּ	תּוּכְלוּ	תּוּכְלוּ	תוכלו	תוכלו			V	FIN	FUT	NA	IND	2	PL	MASC	NA	PAAL	FUT.2MPL	False	V;2;PL;FUT;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:7121|heb:7122	0.96	SILVER	
LX-971f876f7b.FUT.2FPL	LX-971f876f7b	RT-3954383ddf	תּוּכַלְנָה	תּוּכַלְנָה	תּוּכַלְנָה	תוכלנה	תוכלנה			V	FIN	FUT	NA	IND	2	PL	FEM	NA	PAAL	FUT.2FPL	False	V;2;PL;FUT;FEM	True	LX-971f876f7b:V2	True	LX-971f876f7b:U4	True		False	True	False	unimorph_heb	heb_voc:7124|heb:7124	0.96	SILVER	
LX-971f876f7b.FUT.3MPL	LX-971f876f7b	RT-3954383ddf	יוּכְלוּ	יוּכְלוּ	יוּכְלוּ	יוכלו	יוכלו			V	FIN	FUT	NA	IND	3	PL	MASC	NA	PAAL	FUT.3MPL	False	V;3;PL;FUT;MASC	False		False		True		True	True	False	unimorph_heb	heb_voc:7116|heb:7104	0.96	SILVER	
LX-971f876f7b.FUT.3FPL	LX-971f876f7b	RT-3954383ddf	תּוּכַלְנָה	תּוּכַלְנָה	תּוּכַלְנָה	תוכלנה	תוכלנה			V	FIN	FUT	NA	IND	3	PL	FEM	NA	PAAL	FUT.3FPL	False	V;3;PL;FUT;FEM	True	LX-971f876f7b:V2	True	LX-971f876f7b:U4	True		False	True	False	unimorph_heb	heb_voc:7125|heb:7125	0.96	SILVER	
LX-971f876f7b.NFIN	LX-971f876f7b	RT-3954383ddf	לִהְיוֹת יָכוֹל	לִהְיוֹת יָכוֹל	לִהְיוֹת יָכוֹל	להיות יכול	להיות יכול			V	NFIN	NA	NA	NA	NA	NA	NA	NA	PAAL	NFIN	False	V;NFIN	False		False		True	False	False	True	False	unimorph_heb	heb_voc:7118|heb:7118	0.48	QUESTIONABLE	CONTAINS_SPACE|WIKT_FORM_MISMATCH
LX-97654703cd.PST.1SG	LX-97654703cd		כֻּבֵּיתִי	כֻּבֵּיתִי	כֻּבֵּיתִי	כוביתי	כביתי			V	FIN	PST	NA	IND	1	SG	NA	NA		PST.1SG	True	V;1;SG;PST	False		False		True		False	True	False	unimorph_heb	heb_voc:7533|heb:7202	0.0	QUESTIONABLE	
LX-97654703cd.PST.2MSG	LX-97654703cd		כֻּבֵּיתָ	כֻּבֵּיתָ	כֻּבֵּיתָ	כובית	כבית			V	FIN	PST	NA	IND	2	SG	MASC	NA		PST.2MSG	True	V;2;SG;PST;MASC	False		True	LX-97654703cd:U1	True		False	True	False	unimorph_heb	heb_voc:7536|heb:7200	0.0	QUESTIONABLE	
LX-97654703cd.PST.2FSG	LX-97654703cd		כֻּבֵּית	כֻּבֵּית	כֻּבֵּית	כובית	כבית			V	FIN	PST	NA	IND	2	SG	FEM	NA		PST.2FSG	True	V;2;SG;PST;FEM	False		True	LX-97654703cd:U1	True		False	True	False	unimorph_heb	heb_voc:7532|heb:7201	0.0	QUESTIONABLE	
LX-97654703cd.PST.3MSG	LX-97654703cd		כֻּבָּה	כֻּבָּה	כֻּבָּה	כובה	כבה			V	FIN	PST	NA	IND	3	SG	MASC	NA		PST.3MSG	True	V;3;SG;PST;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:7537|heb:7197	0.0	QUESTIONABLE	
LX-97654703cd.PST.3FSG	LX-97654703cd		כֻּבְּתָה	כֻּבְּתָה	כֻּבְּתָה	כובתה	כבתה			V	FIN	PST	NA	IND	3	SG	FEM	NA		PST.3FSG	True	V;3;SG;PST;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:7530|heb:7205	0.0	QUESTIONABLE	
LX-97654703cd.PST.1PL	LX-97654703cd		כֻּבֵּינוּ	כֻּבֵּינוּ	כֻּבֵּינוּ	כובינו	כבינו			V	FIN	PST	NA	IND	1	PL	NA	NA		PST.1PL	True	V;1;PL;PST	False		False		True		False	True	False	unimorph_heb	heb_voc:7531|heb:7199	0.0	QUESTIONABLE	
LX-97654703cd.PST.2MPL	LX-97654703cd		כֻּבֵּיתֶם	כֻּבֵּיתֶם	כֻּבֵּיתֶם	כוביתם	כביתם			V	FIN	PST	NA	IND	2	PL	MASC	NA		PST.2MPL	True	V;2;PL;PST;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:7534|heb:7203	0.0	QUESTIONABLE	
LX-97654703cd.PST.2FPL	LX-97654703cd		כֻּבֵּיתֶן	כֻּבֵּיתֶן	כֻּבֵּיתֶן	כוביתן	כביתן			V	FIN	PST	NA	IND	2	PL	FEM	NA		PST.2FPL	True	V;2;PL;PST;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:7535|heb:7204	0.0	QUESTIONABLE	
LX-97654703cd.PST.3PL	LX-97654703cd		כֻּבּוּ	כֻּבּוּ	כֻּבּוּ	כובו	כבו			V	FIN	PST	NA	IND	3	PL	NA	NA		PST.3PL	True	V;3;PL;PST	False		False		True		False	True	False	unimorph_heb	heb_voc:7538|heb:7198	0.0	QUESTIONABLE	
LX-97654703cd.PRS.MSG	LX-97654703cd		מְכֻבֶּה	מְכֻבֶּה	מְכֻבֶּה	מכובה	מכבה			V	FIN	PRS	NA	IND	NA	SG	MASC	NA		PRS.MSG	False	V;SG;PRS;MASC	False		True	LX-97654703cd:U2	True		False	True	False	unimorph_heb	heb_voc:7540|heb:7206	0.0	QUESTIONABLE	
LX-97654703cd.PRS.FSG	LX-97654703cd		מְכֻבָּה	מְכֻבָּה	מְכֻבָּה	מכובה	מכבה			V	FIN	PRS	NA	IND	NA	SG	FEM	NA		PRS.FSG	False	V;SG;PRS;FEM	False		True	LX-97654703cd:U2	True		False	True	False	unimorph_heb	heb_voc:7541|heb:7207	0.0	QUESTIONABLE	
LX-97654703cd.PRS.MPL	LX-97654703cd		מְכֻבִּים	מְכֻבִּים	מְכֻבִּים	מכובים	מכבים			V	FIN	PRS	NA	IND	NA	PL	MASC	NA		PRS.MPL	False	V;PL;PRS;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:7539|heb:7209	0.0	QUESTIONABLE	
LX-97654703cd.PRS.FPL	LX-97654703cd		מְכֻבּוֹת	מְכֻבּוֹת	מְכֻבּוֹת	מכובות	מכבות			V	FIN	PRS	NA	IND	NA	PL	FEM	NA		PRS.FPL	False	V;PL;PRS;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:7542|heb:7208	0.0	QUESTIONABLE	
LX-97654703cd.FUT.1SG	LX-97654703cd		אֲכֻבֶּה	אֲכֻבֶּה	אֲכֻבֶּה	אכובה	אכבה			V	FIN	FUT	NA	IND	1	SG	NA	NA		FUT.1SG	False	V;1;SG;FUT	False		False		True		False	True	False	unimorph_heb	heb_voc:7527|heb:7194	0.0	QUESTIONABLE	
LX-97654703cd.FUT.2MSG	LX-97654703cd		תְּכֻבֶּה	תְּכֻבֶּה	תְּכֻבֶּה	תכובה	תכבה			V	FIN	FUT	NA	IND	2	SG	MASC	NA		FUT.2MSG	False	V;2;SG;FUT;MASC	True	LX-97654703cd:V1	True	LX-97654703cd:U3	True		False	True	False	unimorph_heb	heb_voc:7545|heb:7211	0.0	QUESTIONABLE	
LX-97654703cd.FUT.2FSG	LX-97654703cd		תְּכֻבִּי	תְּכֻבִּי	תְּכֻבִּי	תכובי	תכבי			V	FIN	FUT	NA	IND	2	SG	FEM	NA		FUT.2FSG	False	V;2;SG;FUT;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:7544|heb:7214	0.0	QUESTIONABLE	
LX-97654703cd.FUT.3MSG	LX-97654703cd		יְכֻבֶּה	יְכֻבֶּה	יְכֻבֶּה	יכובה	יכבה			V	FIN	FUT	NA	IND	3	SG	MASC	NA		FUT.3MSG	False	V;3;SG;FUT;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:7528|heb:7195	0.0	QUESTIONABLE	
LX-97654703cd.FUT.3FSG	LX-97654703cd		תְּכֻבֶּה	תְּכֻבֶּה	תְּכֻבֶּה	תכובה	תכבה			V	FIN	FUT	NA	IND	3	SG	FEM	NA		FUT.3FSG	False	V;3;SG;FUT;FEM	True	LX-97654703cd:V1	True	LX-97654703cd:U3	True		False	True	False	unimorph_heb	heb_voc:7546|heb:7212	0.0	QUESTIONABLE	
LX-97654703cd.FUT.1PL	LX-97654703cd		נְכֻבֶּה	נְכֻבֶּה	נְכֻבֶּה	נכובה	נכבה			V	FIN	FUT	NA	IND	1	PL	NA	NA		FUT.1PL	False	V;1;PL;FUT	False		False		True		False	True	False	unimorph_heb	heb_voc:7543|heb:7210	0.0	QUESTIONABLE	
LX-97654703cd.FUT.2MPL	LX-97654703cd		תְּכֻבּוּ	תְּכֻבּוּ	תְּכֻבּוּ	תכובו	תכבו			V	FIN	FUT	NA	IND	2	PL	MASC	NA		FUT.2MPL	False	V;2;PL;FUT;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:7549|heb:7213	0.0	QUESTIONABLE	
LX-97654703cd.FUT.2FPL	LX-97654703cd		תְּכֻבֶּינָה	תְּכֻבֶּינָה	תְּכֻבֶּינָה	תכובינה	תכבינה			V	FIN	FUT	NA	IND	2	PL	FEM	NA		FUT.2FPL	False	V;2;PL;FUT;FEM	True	LX-97654703cd:V2	True	LX-97654703cd:U4	True		False	True	False	unimorph_heb	heb_voc:7547|heb:7215	0.0	QUESTIONABLE	
LX-97654703cd.FUT.3MPL	LX-97654703cd		יְכֻבּוּ	יְכֻבּוּ	יְכֻבּוּ	יכובו	יכבו			V	FIN	FUT	NA	IND	3	PL	MASC	NA		FUT.3MPL	False	V;3;PL;FUT;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:7529|heb:7196	0.0	QUESTIONABLE	
LX-97654703cd.FUT.3FPL	LX-97654703cd		תְּכֻבֶּינָה	תְּכֻבֶּינָה	תְּכֻבֶּינָה	תכובינה	תכבינה			V	FIN	FUT	NA	IND	3	PL	FEM	NA		FUT.3FPL	False	V;3;PL;FUT;FEM	True	LX-97654703cd:V2	True	LX-97654703cd:U4	True		False	True	False	unimorph_heb	heb_voc:7548|heb:7216	0.0	QUESTIONABLE	
LX-9777d160a2.PST.3MSG	LX-9777d160a2	RT-dcbd916110	תִּעֵר	תִּעֵר	תִּעֵר	תיער	תער			V	FIN	PST	NA	IND	3	SG	MASC	NA	PIEL	PST.3MSG	True		False		False		True		False	True	False	hewiktionary	wikt:entry:p43020:r521713:o3982:t0	0.64	SILVER	
LX-977ae56e79.PST.3MSG	LX-977ae56e79	RT-43605933f7	שׁוֹבַב	שׁוֹבַב	שׁוֹבַב	שובב	שובב			V	FIN	PST	NA	IND	3	SG	MASC	NA	PUAL	PST.3MSG	True		False		False		True		False	True	False	hewiktionary	wikt:entry:p45282:r522763:o7233:t0	0.64	SILVER	
LX-979e8864e4.PST.3MSG	LX-979e8864e4	RT-395426c947	כָּפַת	כָּפַת	כָּפַת	כפת	כפת			V	FIN	PST	NA	IND	3	SG	MASC	NA	PAAL	PST.3MSG	True		False		False		True		False	True	False	hewiktionary	wikt:entry:p55909:r451939:o16:t0	0.64	SILVER	
LX-97a76efecc.PST.3MSG	LX-97a76efecc	RT-4305f6bb36	כִּרְכֵּר	כִּרְכֵּר	כִּרְכֵּר	כרכר	כרכר			V	FIN	PST	NA	IND	3	SG	MASC	NA	PIEL	PST.3MSG	True		False		False		True		False	True	False	hewiktionary	wikt:entry:p21424:r513139:o22:t0	0.64	SILVER	
LX-97cb1e36a9.PST.3MSG	LX-97cb1e36a9	RT-4174d31ab8	זִלְזֵל	זִלְזֵל	זִלְזֵל	זלזל	זלזל			V	FIN	PST	NA	IND	3	SG	MASC	NA	PIEL	PST.3MSG	True		False		False		True		False	True	False	hewiktionary	wikt:entry:p24741:r448867:o1283:t0	0.768	SILVER	
LX-97cb1e36a9.PRS.MSG	LX-97cb1e36a9	RT-4174d31ab8	מְזַלְזֵל	מְזַלְזֵל	מְזַלְזֵל		מזלזל			V	FIN	PRS	NA	IND	NA	SG	MASC	NA	PIEL	PRS.MSG	False		False		False				False	True	False	hewiktionary	wikt:conj:p32364:r278614:t0:פיעל הווה	0.768	SILVER	MISSING_UNVOCALIZED
LX-97cb1e36a9.FUT.3MSG	LX-97cb1e36a9	RT-4174d31ab8	יְזַלְזֵל	יְזַלְזֵל	יְזַלְזֵל		יזלזל			V	FIN	FUT	NA	IND	3	SG	MASC	NA	PIEL	FUT.3MSG	False		False		False				False	True	False	hewiktionary	wikt:conj:p32364:r278614:t0:פיעל עתיד	0.768	SILVER	MISSING_UNVOCALIZED
LX-97cb1e36a9.IMP.2MSG	LX-97cb1e36a9	RT-4174d31ab8	זַלְזֵל	זַלְזֵל	זַלְזֵל		זלזל			V	FIN	NA	NA	IMP	2	SG	MASC	NA	PIEL	IMP.2MSG	False		False		False				False	True	False	hewiktionary	wikt:conj:p32364:r278614:t0:פיעל ציווי	0.768	SILVER	MISSING_UNVOCALIZED
LX-97cb1e36a9.NFIN	LX-97cb1e36a9	RT-4174d31ab8	לְזַלְזֵל	לְזַלְזֵל	לְזַלְזֵל		לזלזל			V	NFIN	NA	NA	NA	NA	NA	NA	NA	PIEL	NFIN	False		False		False				False	True	False	hewiktionary	wikt:conj:p32364:r278614:t0:פיעל שם הפועל	0.768	SILVER	MISSING_UNVOCALIZED
LX-97d731765c.PST.1SG	LX-97d731765c	RT-0f2902f999	נִחַמְתִּי	נִחַמְתִּי	נִחַמְתִּי	ניחמתי	נחמתי			V	FIN	PST	NA	IND	1	SG	NA	NA	PIEL	PST.1SG	True	V;1;SG;PST	False		False		True		False	True	False	unimorph_heb	heb_voc:26162|heb:26680	0.8	SILVER	
LX-97d731765c.PST.2MSG	LX-97d731765c	RT-0f2902f999	נִחַמְתָּ	נִחַמְתָּ	נִחַמְתָּ	ניחמת	נחמת			V	FIN	PST	NA	IND	2	SG	MASC	NA	PIEL	PST.2MSG	True	V;2;SG;PST;MASC	False		True	LX-97d731765c:U1	True		False	True	False	unimorph_heb	heb_voc:26165|heb:26678	0.8	SILVER	
LX-97d731765c.PST.2FSG	LX-97d731765c	RT-0f2902f999	נִחַמְתְּ	נִחַמְתְּ	נִחַמְתְּ	ניחמת	נחמת			V	FIN	PST	NA	IND	2	SG	FEM	NA	PIEL	PST.2FSG	True	V;2;SG;PST;FEM	False		True	LX-97d731765c:U1	True		False	True	False	unimorph_heb	heb_voc:26161|heb:26679	0.8	SILVER	
LX-97d731765c.PST.3MSG	LX-97d731765c	RT-0f2902f999	נִחֵם	נִחֵם	נִחֵם	ניחם	נחם			V	FIN	PST	NA	IND	3	SG	MASC	NA	PIEL	PST.3MSG	True	V;3;SG;PST;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:26159|heb:26674	0.8	SILVER	
LX-97d731765c.PST.3FSG	LX-97d731765c	RT-0f2902f999	נִחֲמָה	נִחֲמָה	נִחֲמָה	ניחמה	נחמה			V	FIN	PST	NA	IND	3	SG	FEM	NA	PIEL	PST.3FSG	True	V;3;SG;PST;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:26157|heb:26675	0.8	SILVER	
LX-97d731765c.PST.1PL	LX-97d731765c	RT-0f2902f999	נִחַמְנוּ	נִחַמְנוּ	נִחַמְנוּ	ניחמנו	נחמנו			V	FIN	PST	NA	IND	1	PL	NA	NA	PIEL	PST.1PL	True	V;1;PL;PST	False		False		True		False	True	False	unimorph_heb	heb_voc:26160|heb:26677	0.8	SILVER	
LX-97d731765c.PST.2MPL	LX-97d731765c	RT-0f2902f999	נִחַמְתֶּם	נִחַמְתֶּם	נִחַמְתֶּם	ניחמתם	נחמתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	PIEL	PST.2MPL	True	V;2;PL;PST;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:26163|heb:26681	0.8	SILVER	
LX-97d731765c.PST.2FPL	LX-97d731765c	RT-0f2902f999	נִחַמְתֶּן	נִחַמְתֶּן	נִחַמְתֶּן	ניחמתן	נחמתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	PIEL	PST.2FPL	True	V;2;PL;PST;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:26164|heb:26682	0.8	SILVER	
LX-97d731765c.PST.3PL	LX-97d731765c	RT-0f2902f999	נִחֲמוּ	נִחֲמוּ	נִחֲמוּ	ניחמו	נחמו			V	FIN	PST	NA	IND	3	PL	NA	NA	PIEL	PST.3PL	True	V;3;PL;PST	False		False		True		False	True	False	unimorph_heb	heb_voc:26158|heb:26676	0.8	SILVER	
LX-97d731765c.PRS.MSG	LX-97d731765c	RT-0f2902f999	מְנַחֵם	מְנַחֵם	מְנַחֵם	מנחם	מנחם			V	FIN	PRS	NA	IND	NA	SG	MASC	NA	PIEL	PRS.MSG	False	V;SG;PRS;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:26154|heb:26665	0.8	SILVER	
LX-97d731765c.PRS.FSG	LX-97d731765c	RT-0f2902f999	מְנַחֶמֶת	מְנַחֶמֶת	מְנַחֶמֶת	מנחמת	מנחמת			V	FIN	PRS	NA	IND	NA	SG	FEM	NA	PIEL	PRS.FSG	False	V;SG;PRS;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:26155|heb:26668	0.8	SILVER	
LX-97d731765c.PRS.MPL	LX-97d731765c	RT-0f2902f999	מְנַחֲמִים	מְנַחֲמִים	מְנַחֲמִים	מנחמים	מנחמים			V	FIN	PRS	NA	IND	NA	PL	MASC	NA	PIEL	PRS.MPL	False	V;PL;PRS;MASC	False		False		True		False	True	False	unimorph_heb	heb_voc:26152|heb:26667	0.8	SILVER	
LX-97d731765c.PRS.FPL	LX-97d731765c	RT-0f2902f999	מְנַחֲמוֹת	מְנַחֲמוֹת	מְנַחֲמוֹת	מנחמות	מנחמות			V	FIN	PRS	NA	IND	NA	PL	FEM	NA	PIEL	PRS.FPL	False	V;PL;PRS;FEM	False		False		True		False	True	False	unimorph_heb	heb_voc:26153|heb:26666	0.8	SILVER	
