lexeme_id	lemma_vocalized	binyan	source_primary	quality_tier	past_observed_cells	past_completeness	missing_past_cells
LX-db92ed3d7b	סִמֵּא	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-2bf48fb317	קוֹנֵן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-a52a3aab56	סֻלָּא	PAAL	hewiktionary	QUESTIONABLE	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-dc38b74b72	קוֹשֵׁשׁ	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-92e186d970	נִטְמַר	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-6cefd8560f	נָדַם	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-d916127d60	סִרְהֵב	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-156e3609cd	רָגַם	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b0c4449b8b	אָהַהּ	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-78b6583db2	קִרְקֵר	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b20385392f	חָנַב	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-17bdd84dfd	הִתְלַהְלֵהַּ	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ccd30e0f4d	הֵמֵס	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-6d1745425e	רָזַח	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-f4580ae92f	קָרַשׁ	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-506463b7be	צָעָה	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-4de31e0c1d	שָׁלֵו	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-fd5179a6af	הִסְתּוֹבֵב	HITPAEL	hewiktionary	QUESTIONABLE	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-3a480e519f	נוֹפֵף	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-929022e792	סַב	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b360b196b5	זָלַל	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-14dab60aea	זְבַן	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b5aacc39c3	חִגֵּר	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-f9137a9531	נוֹתַר	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-5af11279a9	הֵנֵץ	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-de3a1010ee	סוֹבֵב	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-0f6ad02af2	סֻבֵב	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-57eb0ee197	נָסַב	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b5bfdb502b	סִנְוֵר	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-a7def51bb3	נֵחַן	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ea7e75ae7d	פָּעָה	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-5e6ef008f5	מָסַק	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-86896bcb16	נִבְעַת	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-122a7480fa	עָרַג	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b0c2d99346	קָפַץ	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-a60bdc919b	קִפֵּץ	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-cb25b76b48	נָמַק	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ee1c753777	נִמֵּק	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-d57fb28e6c	בָּטָא	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-332713e7d7	גָּוַע	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-c0486ab3e3	הִתְגּוֹרֵר	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-43d9eac2da	הוֹגָה	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-cee2d167a2	הִתְבּוֹסֵס	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-d14df6bd0e	צִעֵר	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-761688ee48	צָעַר	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-634a999ac8	נֵקָל	NIFAL	hewiktionary	QUESTIONABLE	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-8d563c76ff	רָחַב	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-01ed6db596	גִּבֵּס	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-13f0a3e9fd	הִשְׁתָּעֵל	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-dda346c8e0	הֵעִיק	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-6c0a48c332	הוֹרִיק	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-f2b72073cb	חָלַשׁ	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-35d4c1e4bd	הִקִּישׁ	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-2c147efe5e	רָמָה	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-9ce1f60c8f	דִּרְבֵּן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-a750fa1e38	גּוֹנֵן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-abc72269d7	גּוֹנַן	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-c54c8ccca9	נָקַם	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-e1272db6c5	נִקַּם	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-9bdd36fb99	גִּלְוֵן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-d404f2ef3d	הִתְרוֹשֵׁשׁ	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-e85a0ec442	חִטֵּב	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-49963640d2	רָדָה	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-66396c157f	רִדָּה	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-1bbca3916a	הֻצַּת	HUFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-e73e209240	דִּסְקֵס	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-57da71abc5	הָמָה	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b4c795b78d	נָבֹז	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-e0d4547649	זָבַל	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-f85d441fb9	זִבֵּל	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-1378e92a2d	עוֹפֵף	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-1fb002bb5a	זָרַם	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-e2cda7f2e3	זֹרַם	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-04e61204ba	חָזָה	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ad7b2a9ea9	קָטַע	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-991fddfefe	הֵתֵל	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-369258a4fc	הִתֵּל	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ca57e570d3	הִזִּיל	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-9b04920b10	טָרַק	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-d5bb574e77	נָגַס	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-5cbdd1dbe4	מִעֵן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-7dbfbb6a72	מֹעֵן	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-21d2fe5e0e	שַׁס	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-00da7c63c1	תַּם	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ec39d34855	גָּזַם	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-14a77a07c6	הֹעֲלָה	HUFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-deca4c0e51	הִקְנִיט	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-a7bf420dea	נָלוֹז	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-a31ab7f3b2	הִתְאוֹנֵן	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-4551fd8673	פִּתָּה	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-d2b5581247	פֻּתָּה	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-8cf9461e2d	פָּתָה	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-6f7c2b0f82	צִיֵּץ	PIEL	hewiktionary	QUESTIONABLE	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-316915cde5	נוֹלַד	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-11d209beca	הִתְחָרֵשׁ	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-c95ee3e90b	רָד	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-6483f88c0d	הוֹלִיךְ	HIFIL	hewiktionary	QUESTIONABLE	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-d985a10b5b	הִתְגּוֹלֵל	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-75de231387	הִשְׁתּוֹמֵם	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-a383999e28	דָּץ	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-c2c138ddc9	הִתְבּוֹנֵן	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-c8511b6776	מִמֵּשׁ	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-000a71e8a7	נָטַף	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-8e20de150b	הוֹחִיל	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-725def3fd4	קַד	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-35e55483e9	הֵתֵז	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-11e982568b	נָשַׁס	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-016bdfd17e	לָאַט	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-2bf3582352	הִתְכַּרְכֵּם	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-22a40d835c	נִדָּה	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-54f890529d	הִתְעַתֵּד	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-473e7aa7f1	סַל	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ede9b6980d	בִּרְמֵן	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-bc97e4fdfb	נִקֵּד	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-b7b3d4dc7b	אָרַר	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-d92786ed04	הֵילִיל	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-f8a78b1436	הִנָּה	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-78db274276	עִנָּה	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-1b43f35788	עֻנָּה	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-65901fb26d	סִנְגֵ	PIEL	hewiktionary	QUESTIONABLE	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-44975afd1d	הִתְפּוֹרֵר	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-f7c8e8c4af	כָּרַךְ	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-9d298db02c	שָׁאַר	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-2d83d0e0c8	הִתִּיז	HIFIL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-6d854a022d	הֻפְסַק	HUFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-ded5c712c0	נִזּוֹן	NIFAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-9ff9462c57	הִתְאַלְמֵן	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-4a4f91c404	חָשַׁק	PAAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-97e325fa97	חִשֵּׁק	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-4150e9ca98	חֻשַּׁק	PUAL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-0ae0e9a7e6	בִּעֵת	PIEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
LX-6192b05613	הִתְלַקַּח	HITPAEL	hewiktionary	SILVER	1	0.1111	PST.1SG|PST.2MSG|PST.2FSG|PST.3FSG|PST.1PL|PST.2MPL|PST.2FPL|PST.3PL
