form_id	lexeme_id	root_id	form_raw	form_nfc	form_vocalized	form_unvocalized	form_stripped	form_vocalized_variants	form_unvocalized_variants	pos	finiteness	tense	aspect	mood	person	number	gender	voice	binyan	canonical_cell	is_past_cell	unimorph_tag_raw	is_syncretic	syncretism_group	is_syncretic_unvocalized	syncretism_group_unvocalized	plene_consistent	wiktionary_corroborated	ud_attested	is_attested	is_generated	source_primary	source_ids	confidence	quality_tier	quality_flags
SYN-LX-5fdbf09fa8.PST.1SG	SYN-LX-5fdbf09fa8	SYN-RT-03e3e18a59	גָטַלְתִּי	גָטַלְתִּי	גָטַלְתִּי	גטלתי	גטלתי			V	FIN	PST	NA	IND	1	SG	NA	NA	PAAL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-5fdbf09fa8.PST.2MSG	SYN-LX-5fdbf09fa8	SYN-RT-03e3e18a59	גָטַלְתָּ	גָטַלְתָּ	גָטַלְתָּ	גטלת	גטלת			V	FIN	PST	NA	IND	2	SG	MASC	NA	PAAL	PST.2MSG	True		False		True	SYN-LX-5fdbf09fa8:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-5fdbf09fa8.PST.2FSG	SYN-LX-5fdbf09fa8	SYN-RT-03e3e18a59	גָטַלְתְּ	גָטַלְתְּ	גָטַלְתְּ	גטלת	גטלת			V	FIN	PST	NA	IND	2	SG	FEM	NA	PAAL	PST.2FSG	True		False		True	SYN-LX-5fdbf09fa8:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-5fdbf09fa8.PST.3MSG	SYN-LX-5fdbf09fa8	SYN-RT-03e3e18a59	גָטַל	גָטַל	גָטַל	גטל	גטל			V	FIN	PST	NA	IND	3	SG	MASC	NA	PAAL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-5fdbf09fa8.PST.3FSG	SYN-LX-5fdbf09fa8	SYN-RT-03e3e18a59	גָטְלָה	גָטְלָה	גָטְלָה	גטלה	גטלה			V	FIN	PST	NA	IND	3	SG	FEM	NA	PAAL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-5fdbf09fa8.PST.1PL	SYN-LX-5fdbf09fa8	SYN-RT-03e3e18a59	גָטַלְנוּ	גָטַלְנוּ	גָטַלְנוּ	גטלנו	גטלנו			V	FIN	PST	NA	IND	1	PL	NA	NA	PAAL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-5fdbf09fa8.PST.2MPL	SYN-LX-5fdbf09fa8	SYN-RT-03e3e18a59	גְטַלְתֶּם	גְטַלְתֶּם	גְטַלְתֶּם	גטלתם	גטלתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	PAAL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-5fdbf09fa8.PST.2FPL	SYN-LX-5fdbf09fa8	SYN-RT-03e3e18a59	גְטַלְתֶּן	גְטַלְתֶּן	גְטַלְתֶּן	גטלתן	גטלתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	PAAL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-5fdbf09fa8.PST.3PL	SYN-LX-5fdbf09fa8	SYN-RT-03e3e18a59	גָטְלוּ	גָטְלוּ	גָטְלוּ	גטלו	גטלו			V	FIN	PST	NA	IND	3	PL	NA	NA	PAAL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-5fe21c1601.PST.1SG	SYN-LX-5fe21c1601	SYN-RT-e46fcb9f06	הֻכְצַתְתִּי	הֻכְצַתְתִּי	הֻכְצַתְתִּי	הכצתתי	הכצתתי			V	FIN	PST	NA	IND	1	SG	NA	NA	HUFAL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-5fe21c1601.PST.2MSG	SYN-LX-5fe21c1601	SYN-RT-e46fcb9f06	הֻכְצַתְתָּ	הֻכְצַתְתָּ	הֻכְצַתְתָּ	הכצתת	הכצתת			V	FIN	PST	NA	IND	2	SG	MASC	NA	HUFAL	PST.2MSG	True		False		True	SYN-LX-5fe21c1601:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-5fe21c1601.PST.2FSG	SYN-LX-5fe21c1601	SYN-RT-e46fcb9f06	הֻכְצַתְתְּ	הֻכְצַתְתְּ	הֻכְצַתְתְּ	הכצתת	הכצתת			V	FIN	PST	NA	IND	2	SG	FEM	NA	HUFAL	PST.2FSG	True		False		True	SYN-LX-5fe21c1601:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-5fe21c1601.PST.3MSG	SYN-LX-5fe21c1601	SYN-RT-e46fcb9f06	הֻכְצַת	הֻכְצַת	הֻכְצַת	הכצת	הכצת			V	FIN	PST	NA	IND	3	SG	MASC	NA	HUFAL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-5fe21c1601.PST.3FSG	SYN-LX-5fe21c1601	SYN-RT-e46fcb9f06	הֻכְצְתָה	הֻכְצְתָה	הֻכְצְתָה	הכצתה	הכצתה			V	FIN	PST	NA	IND	3	SG	FEM	NA	HUFAL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-5fe21c1601.PST.1PL	SYN-LX-5fe21c1601	SYN-RT-e46fcb9f06	הֻכְצַתְנוּ	הֻכְצַתְנוּ	הֻכְצַתְנוּ	הכצתנו	הכצתנו			V	FIN	PST	NA	IND	1	PL	NA	NA	HUFAL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-5fe21c1601.PST.2MPL	SYN-LX-5fe21c1601	SYN-RT-e46fcb9f06	הֻכְצַתְתֶּם	הֻכְצַתְתֶּם	הֻכְצַתְתֶּם	הכצתתם	הכצתתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	HUFAL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-5fe21c1601.PST.2FPL	SYN-LX-5fe21c1601	SYN-RT-e46fcb9f06	הֻכְצַתְתֶּן	הֻכְצַתְתֶּן	הֻכְצַתְתֶּן	הכצתתן	הכצתתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	HUFAL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-5fe21c1601.PST.3PL	SYN-LX-5fe21c1601	SYN-RT-e46fcb9f06	הֻכְצְתוּ	הֻכְצְתוּ	הֻכְצְתוּ	הכצתו	הכצתו			V	FIN	PST	NA	IND	3	PL	NA	NA	HUFAL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-5fe6caff24.PST.1SG	SYN-LX-5fe6caff24	SYN-RT-1b4a21679d	מָצַתְתִּי	מָצַתְתִּי	מָצַתְתִּי	מצתתי	מצתתי			V	FIN	PST	NA	IND	1	SG	NA	NA	PAAL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-5fe6caff24.PST.2MSG	SYN-LX-5fe6caff24	SYN-RT-1b4a21679d	מָצַתְתָּ	מָצַתְתָּ	מָצַתְתָּ	מצתת	מצתת			V	FIN	PST	NA	IND	2	SG	MASC	NA	PAAL	PST.2MSG	True		False		True	SYN-LX-5fe6caff24:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-5fe6caff24.PST.2FSG	SYN-LX-5fe6caff24	SYN-RT-1b4a21679d	מָצַתְתְּ	מָצַתְתְּ	מָצַתְתְּ	מצתת	מצתת			V	FIN	PST	NA	IND	2	SG	FEM	NA	PAAL	PST.2FSG	True		False		True	SYN-LX-5fe6caff24:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-5fe6caff24.PST.3MSG	SYN-LX-5fe6caff24	SYN-RT-1b4a21679d	מָצַת	מָצַת	מָצַת	מצת	מצת			V	FIN	PST	NA	IND	3	SG	MASC	NA	PAAL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-5fe6caff24.PST.3FSG	SYN-LX-5fe6caff24	SYN-RT-1b4a21679d	מָצְתָה	מָצְתָה	מָצְתָה	מצתה	מצתה			V	FIN	PST	NA	IND	3	SG	FEM	NA	PAAL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-5fe6caff24.PST.1PL	SYN-LX-5fe6caff24	SYN-RT-1b4a21679d	מָצַתְנוּ	מָצַתְנוּ	מָצַתְנוּ	מצתנו	מצתנו			V	FIN	PST	NA	IND	1	PL	NA	NA	PAAL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-5fe6caff24.PST.2MPL	SYN-LX-5fe6caff24	SYN-RT-1b4a21679d	מְצַתְתֶּם	מְצַתְתֶּם	מְצַתְתֶּם	מצתתם	מצתתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	PAAL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-5fe6caff24.PST.2FPL	SYN-LX-5fe6caff24	SYN-RT-1b4a21679d	מְצַתְתֶּן	מְצַתְתֶּן	מְצַתְתֶּן	מצתתן	מצתתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	PAAL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-5fe6caff24.PST.3PL	SYN-LX-5fe6caff24	SYN-RT-1b4a21679d	מָצְתוּ	מָצְתוּ	מָצְתוּ	מצתו	מצתו			V	FIN	PST	NA	IND	3	PL	NA	NA	PAAL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:PAAL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-5ff300a70d.PST.1SG	SYN-LX-5ff300a70d	SYN-RT-e98919370a	הֻתְגַדְתִּי	הֻתְגַדְתִּי	הֻתְגַדְתִּי	התגדתי	התגדתי			V	FIN	PST	NA	IND	1	SG	NA	NA	HUFAL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-5ff300a70d.PST.2MSG	SYN-LX-5ff300a70d	SYN-RT-e98919370a	הֻתְגַדְתָּ	הֻתְגַדְתָּ	הֻתְגַדְתָּ	התגדת	התגדת			V	FIN	PST	NA	IND	2	SG	MASC	NA	HUFAL	PST.2MSG	True		False		True	SYN-LX-5ff300a70d:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-5ff300a70d.PST.2FSG	SYN-LX-5ff300a70d	SYN-RT-e98919370a	הֻתְגַדְתְּ	הֻתְגַדְתְּ	הֻתְגַדְתְּ	התגדת	התגדת			V	FIN	PST	NA	IND	2	SG	FEM	NA	HUFAL	PST.2FSG	True		False		True	SYN-LX-5ff300a70d:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-5ff300a70d.PST.3MSG	SYN-LX-5ff300a70d	SYN-RT-e98919370a	הֻתְגַד	הֻתְגַד	הֻתְגַד	התגד	התגד			V	FIN	PST	NA	IND	3	SG	MASC	NA	HUFAL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-5ff300a70d.PST.3FSG	SYN-LX-5ff300a70d	SYN-RT-e98919370a	הֻתְגְדָה	הֻתְגְדָה	הֻתְגְדָה	התגדה	התגדה			V	FIN	PST	NA	IND	3	SG	FEM	NA	HUFAL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-5ff300a70d.PST.1PL	SYN-LX-5ff300a70d	SYN-RT-e98919370a	הֻתְגַדְנוּ	הֻתְגַדְנוּ	הֻתְגַדְנוּ	התגדנו	התגדנו			V	FIN	PST	NA	IND	1	PL	NA	NA	HUFAL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-5ff300a70d.PST.2MPL	SYN-LX-5ff300a70d	SYN-RT-e98919370a	הֻתְגַדְתֶּם	הֻתְגַדְתֶּם	הֻתְגַדְתֶּם	התגדתם	התגדתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	HUFAL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-5ff300a70d.PST.2FPL	SYN-LX-5ff300a70d	SYN-RT-e98919370a	הֻתְגַדְתֶּן	הֻתְגַדְתֶּן	הֻתְגַדְתֶּן	התגדתן	התגדתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	HUFAL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-5ff300a70d.PST.3PL	SYN-LX-5ff300a70d	SYN-RT-e98919370a	הֻתְגְדוּ	הֻתְגְדוּ	הֻתְגְדוּ	התגדו	התגדו			V	FIN	PST	NA	IND	3	PL	NA	NA	HUFAL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-5ffe3f22c2.PST.1SG	SYN-LX-5ffe3f22c2	SYN-RT-777d659267	הִגְרַמְתִּי	הִגְרַמְתִּי	הִגְרַמְתִּי	הגרמתי	הגרמתי			V	FIN	PST	NA	IND	1	SG	NA	NA	HIFIL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-5ffe3f22c2.PST.2MSG	SYN-LX-5ffe3f22c2	SYN-RT-777d659267	הִגְרַמְתָּ	הִגְרַמְתָּ	הִגְרַמְתָּ	הגרמת	הגרמת			V	FIN	PST	NA	IND	2	SG	MASC	NA	HIFIL	PST.2MSG	True		False		True	SYN-LX-5ffe3f22c2:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-5ffe3f22c2.PST.2FSG	SYN-LX-5ffe3f22c2	SYN-RT-777d659267	הִגְרַמְתְּ	הִגְרַמְתְּ	הִגְרַמְתְּ	הגרמת	הגרמת			V	FIN	PST	NA	IND	2	SG	FEM	NA	HIFIL	PST.2FSG	True		False		True	SYN-LX-5ffe3f22c2:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-5ffe3f22c2.PST.3MSG	SYN-LX-5ffe3f22c2	SYN-RT-777d659267	הִגְרִים	הִגְרִים	הִגְרִים	הגרים	הגרים			V	FIN	PST	NA	IND	3	SG	MASC	NA	HIFIL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-5ffe3f22c2.PST.3FSG	SYN-LX-5ffe3f22c2	SYN-RT-777d659267	הִגְרִימָה	הִגְרִימָה	הִגְרִימָה	הגרימה	הגרימה			V	FIN	PST	NA	IND	3	SG	FEM	NA	HIFIL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-5ffe3f22c2.PST.1PL	SYN-LX-5ffe3f22c2	SYN-RT-777d659267	הִגְרַמְנוּ	הִגְרַמְנוּ	הִגְרַמְנוּ	הגרמנו	הגרמנו			V	FIN	PST	NA	IND	1	PL	NA	NA	HIFIL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-5ffe3f22c2.PST.2MPL	SYN-LX-5ffe3f22c2	SYN-RT-777d659267	הִגְרַמְתֶּם	הִגְרַמְתֶּם	הִגְרַמְתֶּם	הגרמתם	הגרמתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	HIFIL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-5ffe3f22c2.PST.2FPL	SYN-LX-5ffe3f22c2	SYN-RT-777d659267	הִגְרַמְתֶּן	הִגְרַמְתֶּן	הִגְרַמְתֶּן	הגרמתן	הגרמתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	HIFIL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-5ffe3f22c2.PST.3PL	SYN-LX-5ffe3f22c2	SYN-RT-777d659267	הִגְרִימוּ	הִגְרִימוּ	הִגְרִימוּ	הגרימו	הגרימו			V	FIN	PST	NA	IND	3	PL	NA	NA	HIFIL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-6000aa5048.PST.1SG	SYN-LX-6000aa5048	SYN-RT-d68ec29687	הֻצְדַבְתִּי	הֻצְדַבְתִּי	הֻצְדַבְתִּי	הצדבתי	הצדבתי			V	FIN	PST	NA	IND	1	SG	NA	NA	HUFAL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-6000aa5048.PST.2MSG	SYN-LX-6000aa5048	SYN-RT-d68ec29687	הֻצְדַבְתָּ	הֻצְדַבְתָּ	הֻצְדַבְתָּ	הצדבת	הצדבת			V	FIN	PST	NA	IND	2	SG	MASC	NA	HUFAL	PST.2MSG	True		False		True	SYN-LX-6000aa5048:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-6000aa5048.PST.2FSG	SYN-LX-6000aa5048	SYN-RT-d68ec29687	הֻצְדַבְתְּ	הֻצְדַבְתְּ	הֻצְדַבְתְּ	הצדבת	הצדבת			V	FIN	PST	NA	IND	2	SG	FEM	NA	HUFAL	PST.2FSG	True		False		True	SYN-LX-6000aa5048:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-6000aa5048.PST.3MSG	SYN-LX-6000aa5048	SYN-RT-d68ec29687	הֻצְדַב	הֻצְדַב	הֻצְדַב	הצדב	הצדב			V	FIN	PST	NA	IND	3	SG	MASC	NA	HUFAL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-6000aa5048.PST.3FSG	SYN-LX-6000aa5048	SYN-RT-d68ec29687	הֻצְדְבָה	הֻצְדְבָה	הֻצְדְבָה	הצדבה	הצדבה			V	FIN	PST	NA	IND	3	SG	FEM	NA	HUFAL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-6000aa5048.PST.1PL	SYN-LX-6000aa5048	SYN-RT-d68ec29687	הֻצְדַבְנוּ	הֻצְדַבְנוּ	הֻצְדַבְנוּ	הצדבנו	הצדבנו			V	FIN	PST	NA	IND	1	PL	NA	NA	HUFAL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-6000aa5048.PST.2MPL	SYN-LX-6000aa5048	SYN-RT-d68ec29687	הֻצְדַבְתֶּם	הֻצְדַבְתֶּם	הֻצְדַבְתֶּם	הצדבתם	הצדבתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	HUFAL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-6000aa5048.PST.2FPL	SYN-LX-6000aa5048	SYN-RT-d68ec29687	הֻצְדַבְתֶּן	הֻצְדַבְתֶּן	הֻצְדַבְתֶּן	הצדבתן	הצדבתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	HUFAL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-6000aa5048.PST.3PL	SYN-LX-6000aa5048	SYN-RT-d68ec29687	הֻצְדְבוּ	הֻצְדְבוּ	הֻצְדְבוּ	הצדבו	הצדבו			V	FIN	PST	NA	IND	3	PL	NA	NA	HUFAL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HUFAL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-6002da0d87.PST.1SG	SYN-LX-6002da0d87	SYN-RT-4a6191eee6	נִנְתַקְתִּי	נִנְתַקְתִּי	נִנְתַקְתִּי	ננתקתי	ננתקתי			V	FIN	PST	NA	IND	1	SG	NA	NA	NIFAL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:NIFAL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-6002da0d87.PST.2MSG	SYN-LX-6002da0d87	SYN-RT-4a6191eee6	נִנְתַקְתָּ	נִנְתַקְתָּ	נִנְתַקְתָּ	ננתקת	ננתקת			V	FIN	PST	NA	IND	2	SG	MASC	NA	NIFAL	PST.2MSG	True		False		True	SYN-LX-6002da0d87:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:NIFAL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-6002da0d87.PST.2FSG	SYN-LX-6002da0d87	SYN-RT-4a6191eee6	נִנְתַקְתְּ	נִנְתַקְתְּ	נִנְתַקְתְּ	ננתקת	ננתקת			V	FIN	PST	NA	IND	2	SG	FEM	NA	NIFAL	PST.2FSG	True		False		True	SYN-LX-6002da0d87:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:NIFAL:PST.2FSG	1.0	GOLD	SYNTHETIC
SYN-LX-6002da0d87.PST.3MSG	SYN-LX-6002da0d87	SYN-RT-4a6191eee6	נִנְתַק	נִנְתַק	נִנְתַק	ננתק	ננתק			V	FIN	PST	NA	IND	3	SG	MASC	NA	NIFAL	PST.3MSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:NIFAL:PST.3MSG	1.0	GOLD	SYNTHETIC
SYN-LX-6002da0d87.PST.3FSG	SYN-LX-6002da0d87	SYN-RT-4a6191eee6	נִנְתְקָה	נִנְתְקָה	נִנְתְקָה	ננתקה	ננתקה			V	FIN	PST	NA	IND	3	SG	FEM	NA	NIFAL	PST.3FSG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:NIFAL:PST.3FSG	1.0	GOLD	SYNTHETIC
SYN-LX-6002da0d87.PST.1PL	SYN-LX-6002da0d87	SYN-RT-4a6191eee6	נִנְתַקְנוּ	נִנְתַקְנוּ	נִנְתַקְנוּ	ננתקנו	ננתקנו			V	FIN	PST	NA	IND	1	PL	NA	NA	NIFAL	PST.1PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:NIFAL:PST.1PL	1.0	GOLD	SYNTHETIC
SYN-LX-6002da0d87.PST.2MPL	SYN-LX-6002da0d87	SYN-RT-4a6191eee6	נִנְתַקְתֶּם	נִנְתַקְתֶּם	נִנְתַקְתֶּם	ננתקתם	ננתקתם			V	FIN	PST	NA	IND	2	PL	MASC	NA	NIFAL	PST.2MPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:NIFAL:PST.2MPL	1.0	GOLD	SYNTHETIC
SYN-LX-6002da0d87.PST.2FPL	SYN-LX-6002da0d87	SYN-RT-4a6191eee6	נִנְתַקְתֶּן	נִנְתַקְתֶּן	נִנְתַקְתֶּן	ננתקתן	ננתקתן			V	FIN	PST	NA	IND	2	PL	FEM	NA	NIFAL	PST.2FPL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:NIFAL:PST.2FPL	1.0	GOLD	SYNTHETIC
SYN-LX-6002da0d87.PST.3PL	SYN-LX-6002da0d87	SYN-RT-4a6191eee6	נִנְתְקוּ	נִנְתְקוּ	נִנְתְקוּ	ננתקו	ננתקו			V	FIN	PST	NA	IND	3	PL	NA	NA	NIFAL	PST.3PL	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:NIFAL:PST.3PL	1.0	GOLD	SYNTHETIC
SYN-LX-6007b27eb1.PST.1SG	SYN-LX-6007b27eb1	SYN-RT-34b42f2358	הִדְכַגְתִּי	הִדְכַגְתִּי	הִדְכַגְתִּי	הדכגתי	הדכגתי			V	FIN	PST	NA	IND	1	SG	NA	NA	HIFIL	PST.1SG	True		False		False		True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.1SG	1.0	GOLD	SYNTHETIC
SYN-LX-6007b27eb1.PST.2MSG	SYN-LX-6007b27eb1	SYN-RT-34b42f2358	הִדְכַגְתָּ	הִדְכַגְתָּ	הִדְכַגְתָּ	הדכגת	הדכגת			V	FIN	PST	NA	IND	2	SG	MASC	NA	HIFIL	PST.2MSG	True		False		True	SYN-LX-6007b27eb1:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.2MSG	1.0	GOLD	SYNTHETIC
SYN-LX-6007b27eb1.PST.2FSG	SYN-LX-6007b27eb1	SYN-RT-34b42f2358	הִדְכַגְתְּ	הִדְכַגְתְּ	הִדְכַגְתְּ	הדכגת	הדכגת			V	FIN	PST	NA	IND	2	SG	FEM	NA	HIFIL	PST.2FSG	True		False		True	SYN-LX-6007b27eb1:U1	True		False	False	True	synthetic_v1	synthetic_v1:template:HIFIL:PST.2FSG	1.0	GOLD	SYNTHETIC
